name,seller,price,number-of-items-sold,ram,rom,screen-size,color,front-camera,rear-camera,number_of_sims,date,os
iPhone 5 16Go HDD - Or,Apple,99900.0,101.0,3.0,32.0,5.5,or,8.0,13.0,1,Sun May 26 21:41:09 2019,ios
X Bot Junior -16Go - Noir,X TOUCH,100000.0,9.0,1.0,32.0,5.1,noir,5.0,8.0,1,Sun May 26 21:41:11 2019,android
X-Touch X Dual SIM - 16Go HDD - Noir + écouteurs et Ecran De Protection,X TOUCH,101000.0,9.0,6.0,64.0,6.2,noir,8.0,12.0,2,Sun May 26 21:41:13 2019,android
Camon X Dual SIM 16Go HDD - Or -12 Mois,Tecno,110000.0,10001.0,2.0,64.0,5.5,or,8.0,13.0,2,Sun May 26 21:41:15 2019,ios
Y6 Prime 2018 Dual SIM 16Go HDD - Or - 12 Mois + Edmark Bubble C Offert (20 Sachets),Huawei,115000.0,9.0,3.0,64.0,5.7,or,0.0,8.0,2,Sun May 26 21:41:16 2019,android
G6 64Go HDD - 4Go RAM - Noir - 12 Mois + Pochette + Protège Ecran  Offerts,LG,124900.0,49.0,1.0,32.0,6.2,noir,5.0,16.0,1,Sun May 26 21:41:18 2019,android
"L9 Plus - Dual SIM - 16Go HDD - 2Go RAM - 6"" - Noir + W2 8Go HDD Dual SIM",Tecno,135950.0,1001.0,1.0,32.0,6.2,noir,2.0,5.0,2,Sun May 26 21:41:20 2019,android
Galaxy A5 Edition 2016 16Go HDD - Or,Samsung,145000.0,9.0,2.0,64.0,6.2,or,8.0,12.0,1,Sun May 26 21:41:21 2019,android
Galaxy S6 Edge 32 Go HDD - Blanc,Samsung,145800.0,1001.0,2.0,64.0,5.7,blanc,0.0,13.0,1,Sun May 26 21:41:23 2019,android
Galaxy C5 32 Go HDD - Blanc,Samsung,155000.0,101.0,4.0,64.0,5.8,blanc,5.0,16.0,1,Sun May 26 21:41:24 2019,android
iPhone 6 64Go HDD - Gris - 12 Mois + Pochette + Protège Ecran Offerts,Apple,159900.0,1001.0,4.0,64.0,6.0,gris,0.3,2.0,1,Sun May 26 21:41:26 2019,ios
"Galaxy J7 Max - Dual SIM - 32Go HDD - 4Go RAM - 5,7"" - Or - 12 Mois + Café Edmark Ginseng",Samsung,167000.0,1001.0,1.0,64.0,5.1,or,0.0,24.0,2,Sun May 26 21:41:30 2019,android
Galaxy J8 - 32Go HDD - Noir + Thé Edmark Red Bubble Offert,Samsung,170000.0,9.0,2.0,64.0,6.2,noir,5.0,5.0,1,Sun May 26 21:41:32 2019,ios
Galaxy S6 32Go HDD - RAM 3Go - Or - 12 Mois + Pochette + Protège Ecran Offerts,Samsung,180000.0,1001.0,1.0,32.0,5.5,or,2.0,21.0,1,Sun May 26 21:41:35 2019,ios
Mate10  Lite - DUAL SIM -64Go HDD - 4Go Ram - Noir - 6 Mois,Huawei,180500.0,101.0,3.0,64.0,6.0,noir,5.0,8.0,2,Sun May 26 21:41:36 2019,ios
Huawei Ascend Mate 10 Lite Dual SIM 64 Go HDD - Bleu - 12 Mois,Huawei,182000.0,1001.0,4.0,16.0,5.5,bleu,2.0,18.0,2,Sun May 26 21:41:37 2019,android
Galaxy J8 - Dual Sim - 64 Go HDD - 4 Go RAM - 6'' - Bleu,Samsung,185000.0,1001.0,3.0,64.0,5.5,bleu,13.0,13.0,2,Sun May 26 21:41:39 2019,android
Galaxy J6 Plus (2018) - 64 Go HDD - 4 Go RAM - 6'' - Noir + Pochette,Samsung,185000.0,1001.0,2.0,64.0,5.8,noir,13.0,8.0,1,Sun May 26 21:41:40 2019,ios
Galaxy J7 Pro 32Go HDD - Noir + Pochette,Samsung,185500.0,1001.0,3.0,64.0,5.1,noir,20.0,16.0,1,Sun May 26 21:41:41 2019,android
Galaxy J7 Pro 32Go HDD - Noir,Samsung,195000.0,1001.0,3.0,256.0,4.7,noir,5.0,16.0,1,Sun May 26 21:41:43 2019,ios
Galaxy S7 Edge 32Go HDD - Bleu - 3 Mois,Samsung,195000.0,1001.0,4.0,64.0,5.1,bleu,5.0,16.0,1,Sun May 26 21:41:44 2019,android
Galaxy S7 Edge 32Go HDD - Or - 3 Mois,Samsung,198500.0,1001.0,4.0,32.0,5.5,or,13.0,13.0,1,Sun May 26 21:41:45 2019,ios
Nova 2 Plus 64Go HDD - 4Go RAM - Bleu + Edmark Shake Off Offert (20 sachets),Huawei,208650.0,101.0,4.0,128.0,5.8,bleu,13.0,13.0,1,Sun May 26 21:41:47 2019,ios
Nova 3E - 64Go HDD - 4Go Ram - Noir + Edmark Shake Off Offert (12 Sachets),Huawei,226000.0,1001.0,1.0,16.0,5.1,noir,8.0,13.0,1,Sun May 26 21:41:48 2019,ios
Honor 9 Dual SIM 128Go HDD - 6Go RAM - Bleu - 12 Mois,Huawei,250000.0,10001.0,2.0,64.0,5.0,bleu,2.0,8.0,2,Sun May 26 21:41:50 2019,android
X Bot Senior - 32 Go HDD - 3Go RAM - Noir,X TOUCH,250000.0,101.0,4.0,16.0,4.7,noir,5.0,16.0,1,Sun May 26 21:41:52 2019,android
"iPhone 6S - 64 Go HDD - 2 Go RAM - 4,7"" - Rose Or",Apple,270000.0,101.0,4.0,32.0,4.0,rose or,5.0,12.0,1,Sun May 26 21:41:54 2019,android
"Galaxy A9 (2018) - 128Go HDD - 6Go RAM 6"" - Noir - 6 Mois",Samsung,295000.0,1001.0,2.0,8.0,5.5,noir,2.0,16.0,1,Sun May 26 21:41:56 2019,android
Galaxy S8 Plus 64Go HDD - Or,Samsung,300000.0,1001.0,6.0,64.0,5.7,or,8.0,12.0,1,Sun May 26 21:41:57 2019,android
iPhone 7 32Go HDD - Rose Or - 12 Mois,Apple,303000.0,1001.0,4.0,32.0,5.5,rose or,5.0,16.0,1,Sun May 26 21:41:59 2019,android
iPhone 7 32Go HDD - Noir - 12 Mois,Apple,303000.0,101.0,4.0,32.0,4.7,noir,5.0,16.0,1,Sun May 26 21:42:00 2019,android
"P10+ -128Go HDD - 6Go RAM - 5,5"" - Noir",Huawei,305000.0,1001.0,4.0,8.0,5.7,noir,5.0,12.0,1,Sun May 26 21:42:02 2019,android
"Mi 5 - Dual SIM - 32Go HDD - 3Go RAM - 5,15"" - Blanc",Xiaomi,309200.0,1001.0,6.0,8.0,5.5,blanc,5.0,16.0,2,Sun May 26 21:42:03 2019,android
"Mi 5 - Dual SIM - 32 Go HDD - 3Go RAM - 5,15"" - Noir",Xiaomi,309200.0,1001.0,4.0,8.0,5.5,noir,8.0,12.0,2,Sun May 26 21:42:05 2019,android
iPhone 6S - 32Go - RAM 2Go - 12MP - Gris,Apple,310000.0,101.0,4.0,16.0,5.1,gris,8.0,12.0,1,Sun May 26 21:42:06 2019,android
562 Dual SIM 32Go HDD - Noir - 12 Mois,TCL,95000.0,1001.0,4.0,32.0,6.0,noir,8.0,12.0,2,Sun May 26 21:42:08 2019,android
Galaxy Note 5 32 Go HDD 4 Go RAM - Or - 12 Mois,Samsung,320000.0,1001.0,1.0,128.0,6.3,or,5.0,16.0,1,Sun May 26 21:42:09 2019,android
"iPhone 7 Plus - 32Go HDD - 3Go RAM - 5,5"" - Noir - 6 Mois",Apple,326900.0,1001.0,3.0,64.0,6.0,noir,8.0,12.0,1,Sun May 26 21:42:10 2019,blackberry
"P20 - 128 Go HDD - 4Go RAM - 5,8"" - Noir",Huawei,348000.0,1001.0,2.0,8.0,5.5,noir,5.0,8.0,1,Sun May 26 21:42:12 2019,android
"Mate 10 Lite - Dual SIM - 64Go HDD - 4Go RAM - 5,9"" - Or - 12 Mois",Huawei,350000.0,1001.0,1.0,16.0,5.5,or,5.0,16.0,2,Sun May 26 21:42:14 2019,android
Galaxy S9 Dual SIM - 64Go HDD - 4Go RAM - Noir + Pochette Intelligente Antichoc - 24 Mois de Garantie,Samsung,387300.0,1001.0,4.0,16.0,5.5,noir,8.0,13.0,2,Sun May 26 21:42:16 2019,android
"Galaxy Note 8 - 64Go HDD - 6Go RAM - 6,3"" - Noir - 24 Mois",Samsung,418900.0,1001.0,3.0,32.0,6.0,noir,0.0,24.0,1,Sun May 26 21:42:18 2019,android
"Galaxy Note 8 - 64Go HDD - 6 Go RAM - 6,3'' - Noir - 24 Mois",Samsung,421600.0,1001.0,3.0,64.0,5.5,noir,2.0,18.0,1,Sun May 26 21:42:21 2019,android
P20 Pro - 128 Go HDD - 6Go Ram - Twilight + Edmark Shake Off Offert (12 Sachets),Huawei,440000.0,1001.0,1.0,16.0,6.0,twilight,7.0,12.0,1,Sun May 26 21:42:23 2019,android
"iPhone 8 Plus - 256 Go HDD - 3 Go RAM - 5,5'' - Noir",Apple,470000.0,1001.0,4.0,16.0,5.4,noir,0.0,8.0,1,Sun May 26 21:42:24 2019,android
Galaxy C9 Pro 64Go HDD - Or - 6 Mois,Samsung,482300.0,1001.0,3.0,32.0,5.0,or,8.0,12.0,1,Sun May 26 21:42:26 2019,android
iPhone 7 Plus 256Go HDD - Noir,Apple,485000.0,1001.0,2.0,32.0,5.5,noir,5.0,16.0,1,Sun May 26 21:42:28 2019,android
iPhone 8 Plus 64Go HDD - Or,Apple,485000.0,1001.0,2.0,64.0,6.0,or,5.0,12.0,1,Sun May 26 21:42:29 2019,android
iPhone X 64Go HDD - 3Go RAM - 12MP - Gris - 12 Mois + Pochette + Protège Ecran Offerts,Apple,494900.0,1001.0,4.0,32.0,6.2,gris,2.0,16.0,1,Sun May 26 21:42:31 2019,android
"Mi 5 - Dual SIM - 32Go HDD - 3Go RAM - 5,2"" - Or",Xiaomi,499500.0,1001.0,4.0,32.0,6.3,or,5.0,12.0,2,Sun May 26 21:42:34 2019,android
"Find X - Dual SIM - 128Go - 8Go RAM - 6,42"" - Bleu",Oppo,505800.0,1001.0,2.0,16.0,5.1,bleu,8.0,12.0,2,Sun May 26 21:42:35 2019,android
iPhone 7 32Go HDD - Or - 12 Mois,Apple,539500.0,1001.0,4.0,16.0,5.1,or,2.0,16.0,1,Sun May 26 21:42:37 2019,android
"Mi Mix - Dual SIM - 128Go HDD - 4Go RAM - 6"" - Noir",Xiaomi,559700.0,49.0,1.0,32.0,6.2,noir,5.0,12.0,2,Sun May 26 21:42:39 2019,android
iPhone 6S 64Go HDD - Gris - 12 Mois,Apple,563000.0,9.0,1.0,32.0,,gris,0.0,8.0,1,Sun May 26 21:42:42 2019,android
"Galaxy Note 9 - 128Go HDD - 6Go RAM - 6,4"" - Bleu - 24 Mois",Samsung,599000.0,101.0,2.0,16.0,,bleu,0.0,8.0,1,Sun May 26 21:42:43 2019,android
iPhone 7 128Go HDD - Rouge - 6 Mois,Apple,600000.0,49.0,4.0,64.0,,rouge,5.0,12.0,1,Sun May 26 21:42:46 2019,android
iPhone 7 128Go HDD - Noir De Jais - 12 Mois,Apple,621100.0,1001.0,1.0,32.0,,noir de jais,5.0,16.0,1,Sun May 26 21:42:48 2019,android
iPhone X 256Go HDD - Noir,Apple,646200.0,101.0,2.0,32.0,,noir,1.2,8.0,1,Sun May 26 21:42:49 2019,android
Galaxy S9 SM-G960 Dual Sim - 64Go HDD - Gris - 12 Mois,Samsung,700000.0,49.0,4.0,64.0,,gris,5.0,12.0,2,Sun May 26 21:42:51 2019,android
Desire 626  8Go HDD - Noir,HTC,55000.0,99.0,1.0,64.0,,noir,5.0,16.0,1,Sun May 26 21:42:52 2019,android
Geek V975 Dual SIM 8Go HDD -  Noir Et Blanc - 6 mois,ZTE,65000.0,101.0,2.0,64.0,,noir et blanc,13.0,8.0,2,Sun May 26 21:42:54 2019,android
562 Dual SIM 32Go HDD - Or - 12 Mois,TCL,85000.0,101.0,3.0,32.0,,or,16.0,16.0,2,Sun May 26 21:42:55 2019,android
Alcatel A5 Dual SIM 16Go HDD - Noir - 12 Mois,Alcatel,85000.0,1001.0,3.0,64.0,,noir,16.0,12.0,2,Sun May 26 21:42:57 2019,android
A5 Dual SIM 16Go HDD - Gris - 12 Mois,Alcatel,85000.0,1001.0,3.0,16.0,,gris,5.0,12.0,2,Sun May 26 21:43:00 2019,ios
One M9 32Go HDD - Or - 3 Mois,HTC,90000.0,9.0,2.0,32.0,,or,2.0,18.0,1,Sun May 26 21:43:01 2019,ios
"Mix - Dual SIM - 64Go HDD - 4Go RAM - 5,5"" - Bleu + Pochette - 12 Mois",ULEFONE,95000.0,9.0,1.0,32.0,,bleu,8.0,13.0,2,Sun May 26 21:43:04 2019,android
Galaxy J6 Dual SIM 32Go HDD - Noir,Samsung,115000.0,9.0,4.0,8.0,,noir,2.0,10.0,2,Sun May 26 21:43:05 2019,android
V20 64Go HDD - 4Go RAM - Empreinte digitale - Rose,LG,120000.0,101.0,4.0,128.0,,rose,13.0,5.0,1,Sun May 26 21:43:07 2019,android
Camon X Dual SIM - 32Go HDD - 12 Mois - Bleu,Tecno,125000.0,1001.0,3.0,32.0,,bleu,5.0,16.0,2,Sun May 26 21:43:09 2019,android
"Redmi Note 5 - Dual SIM - 64 Go HDD - RAM 4 Go - 5,99'' - Blanc Et Or",Xiaomi,135000.0,1001.0,4.0,128.0,,blanc et or,0.0,12.0,2,Sun May 26 21:43:11 2019,ios
Galaxy S7 Edge 32Go HDD - 4Go RAM - Bleu - 12 Mois + Pochette + Protège Ecran Offerts,Samsung,154900.0,49.0,2.0,16.0,,bleu,5.0,13.0,1,Sun May 26 21:43:13 2019,android
Z30 16 Go HDD - Noir - 12 Mois,Blackberry,160900.0,49.0,2.0,64.0,,noir,2.0,15.0,1,Sun May 26 21:43:14 2019,android
Galaxy J7 Max Dual SIM 32Go HDD - Noir + Edmark Café Ginseng Offert  - 12 Mois,Samsung,162000.0,9.0,1.0,32.0,,noir,2.0,18.0,2,Sun May 26 21:43:15 2019,android
"Redmi Note 6 Pro - Dual SIM - 64 Go HDD - 6 Go RAM - 6,26'' - Noir + Pochette + - 12 Mois",Xiaomi,165000.0,49.0,1.0,64.0,,noir,2.0,15.0,2,Sun May 26 21:43:17 2019,android
Galaxy A3 Edition 2017 Dual SIM 16Go HDD - Noir - 6 Mois,Samsung,165500.0,99.0,1.0,16.0,,noir,2.0,15.0,2,Sun May 26 21:43:19 2019,android
Galaxy A3 Edition 2017 Dual SIM 16Go HDD - Or - 6 Mois,Samsung,166700.0,99.0,2.0,32.0,,or,2.0,5.0,2,Sun May 26 21:43:21 2019,android
Galaxy J8 64Go HDD - Or + Edmark Red Bubble Tea Offert (20 Sachets),Samsung,170000.0,49.0,6.0,64.0,,or,8.0,5.0,1,Sun May 26 21:43:22 2019,android
Galaxy A5 Edition 2017 32Go HDD - Bleu,Samsung,179800.0,49.0,6.0,16.0,,bleu,2.0,17.0,1,Sun May 26 21:43:24 2019,android
"Galaxy J7 Max - Dual SIM - 32Go HDD - 4Go RAM - 5,7'' - Noir",Samsung,185000.0,49.0,4.0,32.0,,noir,2.0,24.0,2,Sun May 26 21:43:27 2019,android
One M8 32Go HDD - Gris,HTC,188800.0,49.0,4.0,64.0,,gris,5.0,12.0,1,Sun May 26 21:43:28 2019,android
Nova 2 Plus 64Go HDD - 4Go Ram - Or + Edmark Shake Off Offert (12 sachets),Huawei,190000.0,99.0,6.0,16.0,,or,5.0,12.0,1,Sun May 26 21:43:30 2019,android
Galaxy J8 (2018) - Dual SIM - 64 Go HDD - 4 Go RAM - 6'' + Pochette - Noir,Samsung,200500.0,101.0,,128.0,,noir,8.0,12.0,2,Sun May 26 21:43:32 2019,android
Galaxy J8 (2018) - Dual SIM - 64 Go HDD - 4 Go RAM - 6'' - Or + Pochette,Samsung,200500.0,101.0,,32.0,,or,,,2,Sun May 26 21:43:34 2019,android
"Galaxy J7 Max - Dual SIM - 32Go HDD - 4Go RAM - 5,7"" + Pochette - Or",Samsung,205000.0,101.0,,64.0,,or,,,2,Sun May 26 21:43:36 2019,android
"Galaxy J7 Max - Dual SIM - 32Go HDD - 4Go RAM - 5,7"" + Pochette - Noir",Samsung,205000.0,1001.0,,64.0,,noir,,,2,Sun May 26 21:43:38 2019,android
Galaxy J8 (2018) - 64Go HDD - Noir + Pochette,Samsung,220500.0,9.0,,32.0,,noir,,,1,Sun May 26 21:43:39 2019,android
Galaxy J8 (2018) - Dual SIM - 64 Go HDD - 4 Go RAM - 6'' - Or + Pochette,Samsung,220500.0,9.0,,16.0,,or,,,2,Sun May 26 21:43:41 2019,android
Nokia 8 Dual SIM 64Go HDD - Bleu + Pochette + Ecran de protection,Nokia,225000.0,9.0,,16.0,,bleu,,,2,Sun May 26 21:43:46 2019,android
Galaxy J8 Dual SIM 32Go HDD - Bleu,Samsung,225000.0,9.0,,32.0,,bleu,,,2,Sun May 26 21:43:48 2019,android
Nova 3E - 64Go HDD - 4Go Ram - Bleu + Edmark Shake Off Offert (12 Sachets),Huawei,226000.0,9.0,,32.0,,bleu,,,1,Sun May 26 21:43:49 2019,android
"Redmi Note 5 - Dual SIM - 64Go HDD - 4Go RAM - 5,99"" - Or",Xiaomi,230000.0,9.0,,32.0,,or,,,2,Sun May 26 21:43:51 2019,android
Galaxy A6 Edition 2018 32Go HDD - Or,Samsung,230000.0,9.0,,16.0,,or,,,1,Sun May 26 21:43:52 2019,android
Nova 3I 128Go HDD - Bleu,Huawei,255000.0,9.0,,8.0,,bleu,,,1,Sun May 26 21:43:54 2019,android
Galaxy A7 Dual SIM 16 Go HDD - Noir - 24 Mois,Samsung,279200.0,9.0,,8.0,,noir,,,2,Sun May 26 21:43:55 2019,android
Galaxy S8 DUOS 64Go HDD - Gris - 12 Mois,Samsung,319000.0,9.0,,64.0,,gris,,,1,Sun May 26 21:43:58 2019,android
Galaxy Note 8 Duos 64Go HDD - Noir 24Mois,Samsung,370000.0,9.0,,64.0,,noir,,,1,Sun May 26 21:44:00 2019,android
Galaxy S9 Plus 64Go HDD - Rose - 24 Mois,Samsung,459000.0,9.0,,32.0,,rose,,,1,Sun May 26 21:44:05 2019,android
iPhone 8 Plus 256Go HDD - Noir,Apple,510000.0,9.0,,64.0,,noir,,,1,Sun May 26 21:44:07 2019,android
"iPhone XS Max - 64 Go HDD - 4 GB RAM - 6,5"" - Noir",Apple,815000.0,9.0,,16.0,,noir,,,1,Sun May 26 21:44:09 2019,android
Spark 2 Dual SIM 32 Go HDD + 2 Go RAM - Bleu - 12 Mois,Tecno,89000.0,49.0,,16.0,,bleu,,,2,Sun May 26 21:44:10 2019,android
Galaxy A50 - 128Go HDD - RAM 4Go - DUAL SIM - Noir - 6 Mois,Samsung,209000.0,9.0,,8.0,,noir,,,2,Sun May 26 21:44:12 2019,android
Pop 2 Power - 16Go HDD - 1Go RAM - Or Et Noir -13 Mois,Tecno,58250.0,49.0,,8.0,,or et noir,,,1,Sun May 26 21:44:13 2019,android
Galaxy S9 Plus - 64Go HDD - Violet lilas - 6 Mois,Samsung,400000.0,49.0,,16.0,,violet lilas,,,1,Sun May 26 21:44:15 2019,android
"iPhone 6 - 16Go HDD - 1Go RAM - 4,7"" - Noir (Sans carton d'origine)- 12 Mois",Apple,145500.0,101.0,,32.0,,noir,,,1,Sun May 26 21:44:17 2019,android
"Note 4 Pro - Dual SIM - 32Go HDD - 3Go RAM - 5,7"" - Noir - 12 Mois",Infinix,126500.0,49.0,,128.0,,noire,,,2,Sun May 26 21:44:19 2019,android
"X Bot Swimmer Imperméable - 32 Mo -  4Mo RAM - 2,4"" - Noir Et Jaune",X TOUCH,36000.0,9.0,,64.0,,noir et jaune,,,1,Sun May 26 21:44:21 2019,android
Galaxy S6 32 Go HDD - Noir,Samsung,120000.0,9.0,,32.0,,noir,,,1,Sun May 26 21:44:22 2019,android
"Galaxy J1 (2016) - 8Go HDD - 1Go RAM - 4,5"" - Blanc - 24 Mois",Samsung,60000.0,9.0,,32.0,,blanc,,,1,Sun May 26 21:44:25 2019,android
Galaxy S9Plus - 64Go HDD - Violet lilas - 6 Mois,Samsung,400000.0,9.0,,64.0,,violet lilas,,,1,Sun May 26 21:44:26 2019,android
Galaxy A10 Dual Sim - 32Go HDD - 2Go RAM - 13MP - Noir - 24 Mois de Garantie,Samsung,101000.0,9.0,,,,noir,,,2,Sun May 26 21:44:27 2019,android
Galaxy A30 DUAL SIM 32Go HDD - 3Go RAM - Noir - 6 Mois,Samsung,157500.0,9.0,,,,noir,,,2,Sun May 26 21:44:29 2019,android
Y2 Dual SIM 8Go HDD - Noir - 12 Mois,Tecno,33650.0,9.0,,,,noir,,,2,Sun May 26 21:44:30 2019,android
"Pop 2 - Dual Sim - 5,5"" - 8Go HDD - 1Go RAM - Or",Tecno,52550.0,9.0,,,,or,,,2,Sun May 26 21:44:32 2019,android
Pop 2 Power - 8Go HDD - 1Go RAM -  Or,Tecno,54500.0,9.0,,,,or,,,1,Sun May 26 21:44:33 2019,android
"Afficheur LCD de remplacement pour iPhone 6s Noir 4.7 (inch) LCD avec Kit de réparation et bouton de maison, Haut-parleur oreille, Appareil photo avant, Capteur de proximité - noir - 12 Mois",Blu,45000.0,9.0,,,,noir,,,1,Sun May 26 21:44:35 2019,android
"Honor 8A - 32 Go HDD - 2 Go RAM - 6,1'' - Bleu - 12 Mois",Huawei,145000.0,9.0,,,,bleu,,,1,Sun May 26 21:44:36 2019,android
"Galaxy A7 (2018) - Dual SIM - 128Go HDD - 4Go RAM - 6"" - Bleu - 6 Mois",Samsung,212000.0,9.0,,,,bleu,,,2,Sun May 26 21:44:37 2019,ios
Camon 11 K Dual SIM - 64Go HDD - 4Go RAM - Noir,Tecno,120000.0,9.0,,,,noir,,,2,Sun May 26 21:44:40 2019,ios
P32 Dual SIM - 8Go HDD - 1 Go RAM - Bleu - 13 Mois,ITEL,49000.0,9.0,,,,bleu,,,2,Sun May 26 21:44:42 2019,android
"X608 Hot 6  - Dual SIM -16Go HDD - 2Go RAM - 6"" - Rouge - 12 Mois",Infinix,79500.0,9.0,,,,rouge,,,2,Sun May 26 21:44:44 2019,android
P33 Dual SIM 16Go HDD - 1Go RAM - Or,ITEL,50000.0,9.0,,,,or,,,2,Sun May 26 21:44:46 2019,ios
Galaxy M10 Dual SIM - 32Go HDD - 3Go RAM - 13+5MP - Noir - 12 Mois,Samsung,139000.0,9.0,,,,noir,,,2,Sun May 26 21:44:49 2019,android
Galaxy M30 Dual SIM - 64Go HDD - 4Go RAM - 13+5MP - Bleu - 12 Mois,Samsung,215000.0,49.0,,,,bleu,,,2,Sun May 26 21:44:50 2019,android
Pouvoir 2 PRO Dual SIM 16Go HDD - Bleu - 12 Mois,Tecno,93000.0,49.0,,,,bleu,,,2,Sun May 26 21:44:51 2019,android
Smart 2 Pro Dual SIM 16 Go HDD - 2 Go RAM - Or,Infinix,77500.0,9.0,,,,or,,,2,Sun May 26 21:44:53 2019,android
Camon X Dual SIM 32Go HDD - Or Et Noir - 12 Mois,Tecno,120000.0,49.0,,,,or et noir,,,2,Sun May 26 21:44:55 2019,android
Camon 11 Dual SIM 32 Go HDD - Bleu - 12 Mois,Tecno,103150.0,101.0,,,,bleu,,,2,Sun May 26 21:44:57 2019,ios
"V20 - 64 Go HDD - 4Go RAM - 5,7"" - Noir",LG,100000.0,49.0,,,,noir,,,1,Sun May 26 21:44:58 2019,ios
Galaxy S6 Edge Plus 32Go HDD - Or - 12 Mois,Samsung,150000.0,49.0,,,,or,,,1,Sun May 26 21:44:59 2019,ios
Galaxy J7 Max Dual SIM 32Go HDD - Or + Edmark Café Ginseng Offert - 12 Mois,Samsung,162000.0,49.0,,,,or,,,2,Sun May 26 21:45:01 2019,android
Galaxy J7 Max Dual SIM 32Go HDD - Noir - 24 Mois,Samsung,162000.0,49.0,,,,noir,,,2,Sun May 26 21:45:03 2019,ios
"Hot 7 Dual Sim Reconditionné - 6,2"" - 16 Go HDD - 1 Go RAM - Violet",Infinix,59900.0,99.0,,,,violet,,,2,Sun May 26 21:45:04 2019,ios
Galaxy S3 - 16 Go HDD - Blanc - 12 Mois + Pochette + Protège Ecran Offert,Samsung,65000.0,10001.0,,,,blanc,,,1,Sun May 26 21:45:05 2019,android
Galaxy S6 Edge Plus - 32 Go HDD - Or - 12 Mois + Pochette + Protège Ecran Offert,Samsung,165600.0,10001.0,,,,noir,,,1,Sun May 26 21:45:07 2019,android
Galaxy S7 Edge 32Go HDD - Noir - 12 Mois + Pochette + Protège Ecran Offert,Samsung,170000.0,49.0,,,,noir,,,1,Sun May 26 21:45:08 2019,android
Galaxy S5 16Go HDD - Noir - 12 Mois + Pochette + Protège Ecran Offert,Samsung,80000.0,1001.0,,,,noir,,,1,Sun May 26 21:45:11 2019,android
Galaxy S8 Plus 64 Go HDD - Noir - 12 Mois + Pochette + Protège Ecran Offert,Samsung,285000.0,49.0,,,,noir,,,1,Sun May 26 21:45:12 2019,android
Galaxy S6 32 Go HDD - Blanc - 12 Mois + Pochette + Protège Ecran Offert,Samsung,120000.0,101.0,,,,noir,,,1,Sun May 26 21:45:14 2019,android
Galaxy S6 Edge 32 Go HDD - Noir - 12 Mois + Pochette + Protège Ecran Offert,Samsung,135000.0,1001.0,,,,noir,,,1,Sun May 26 21:45:15 2019,android
Galaxy S7 Edge 32 Go HDD - Noir -  12 Mois + Pochette + Protège Ecran Offert,Samsung,175500.0,101.0,,,,noir,,,1,Sun May 26 21:45:16 2019,android
Galaxy S6 Edge Plus 32 Go HDD - Noir - 12 Mois + Pochette + Protège Ecran Offert,Samsung,166600.0,9.0,,,,noir,,,1,Sun May 26 21:45:18 2019,android
Galaxy S8 Plus 64 Go HDD - Or - 12 Mois + Pochette + Protège Ecran Offert,Samsung,288900.0,1001.0,,,,or,,,1,Sun May 26 21:45:20 2019,android
Galaxy S8 Plus 64 Go HDD - Noir - 12 Mois + Pochette + Protège Ecran Offert,Samsung,285000.0,1001.0,,,,noir,,,1,Sun May 26 21:45:21 2019,android
"Galaxy S8 Plus - 64 Go HDD - 4Go RAM - 6,2'' - Noir",Samsung,306900.0,99.0,,,,noir,,,1,Sun May 26 21:45:23 2019,android
Galaxy S6 Edge Plus Dual SIM 32Go HDD - Or - 12 Mois + Pochette + Protège Ecran Offert,Samsung,179000.0,99.0,,,,or,,,2,Sun May 26 21:45:25 2019,android
Vente Flash - Galaxy S8 64Go HDD - Or,Samsung,250600.0,99.0,,,,or,,,1,Sun May 26 21:45:27 2019,android
P33 PLUS - 5000Mah - 16Go HDD - 1Go RAM - Or Et Bleu,ITEL,55000.0,99.0,,,,or et bleu,,,1,Sun May 26 21:45:29 2019,android
Galaxy S6 32Go HDD - Noir - 12 Mois + Pochette + Protège Ecran Offert,Samsung,125000.0,99.0,,,,noir,,,1,Sun May 26 21:45:31 2019,android
"Hot 7 Pro Dual Sim - 6,2"" - 32 Go HDD - 2 Go RAM - Noir",Infinix,86000.0,,,,,noir,,,2,Sun May 26 21:45:32 2019,android
"Pop 2 - Dual Sim - 5,5"" - 8Go HDD - 1Go RAM - Or",Tecno,52000.0,,,,,or,,,2,Sun May 26 21:45:34 2019,android
"Galaxy A7 (2018) - Dual SIM - 128Go HDD - 4Go RAM - 6"" - Bleu - 6 Mois",Samsung,220000.0,,,,,bleu,,,2,Sun May 26 21:45:36 2019,android
Galaxy M10 Dual SIM - 32Go HDD - 3Go RAM - 13+5MP - Noir - 12 Mois,Samsung,112000.0,,,,,noir,,,2,Sun May 26 21:45:37 2019,android
iPhone 7 Plus 128Go HDD - Noir -  12 Mois + Pochette + Protège Ecran Offert,Apple,450000.0,,,,,noir,,,1,Sun May 26 21:45:39 2019,android
iPhone 6+ 16 Go HDD - Noir -  06 Mois + Pochette + Protège Ecran Offert,Apple,185000.0,,,,,noir,,,1,Sun May 26 21:45:40 2019,android
Galaxy S8 64Go HDD - Or - 12 Mois + Pochette + Protège Ecran Offert,Samsung,235500.0,,,,,or,,,1,Sun May 26 21:45:43 2019,android
Galaxy S6 Edge 32Go HDD - Bleu,Samsung,165000.0,,,,,bleu,,,1,Sun May 26 21:45:44 2019,android
